-497249
-613920
-740808
-883788
-999353
-1115801
-1222991
-1367560
-1480327
-1615323
-1728168
-1844927
-1966967
-2108525
-2204604
-2335177
-2470078
-2585270
-2691995
-2858800
-2706650
-2636605
-2497672
-2385348
-2268929
-2105153
-2018961
-1894761
-1769583
-1654171
-1507035
-1401702
-1273495
-1156538
-1026002
-915637
-778008
-675828
-554070
-427965
-306156
-182424
-62095
1208
0
-33186
-166370
-293350
-403096
-526904
-648798
-788075
-879694
-1038010
-1144841
-1253547
-1388163
-1514517
-1629723
-1756992
-1881262
-1981245
-2136412
-2241522
-2389387
-2514902
-2628662
-2719750
-2874932
-2677511
-2590862
-2470444
-2354165
-2206296
-2119314
-1976246
-1848157
-1724454
-1618605
-1492266
-1392854
-1247769
-1126263
-1000151
-887164
-777041
-653657
-522894
-406329
-286578
-160529
-41770
-582
0
31165
165948
291984
404293
525502
641924
783336
887966
1016111
1141721
1251650
1384017
1513231
1649033
1771901
1900031
2012930
2113381
2262012
2390138
2506483
2634730
2730135
2815470
2643351
2526724
2414158
2275298
2159985
2057205
1945525
1805339
1704382
1547472
1428424
1296910
1174266
1081893
960205
814417
701038
604497
459177
347076
228889
99620
0
0
-35607
-168201
-291958
-410083
-534331
-656968
-777224
-924510
-1032166
-1146237
-1281145
-1407488
-1514795
-1643577
-1783890
-1906245
-2004360
-2130692
-2253875
-2405969
-2528148
-2626029
-2735178
-2815983
-2699777
-2588536
-2438258
-2334375
-2220092
-2071857
-1959027
-1828425
-1719518
-1589381
-1489329
-1348773
-1207500
-1120854
-1004205
-876515
-742687
-622522
-491506
-373176
-253766
-134213
-10649
0
27550
168461
291621
406187
538290
645868
775836
885227
1032751
1156912
1271642
1370863
1527847
1630148
1763639
1888235
1999417
2137075
2245968
2390848
2517656
2620950
2735123
2816554
2695115
2592748
2458286
2338568
2213353
2082524
1945990
1845582
1704543
1595815
1486915
1349198
1250889
1112999
981870
875522
760543
618563
510824
384675
265503
139178
21573
0
0
-31890
-166362
-293976
-406483
-528450
-649603
-784259
-887794
-1041116
-1155498
-1277728
-1397640
-1529377
-1637589
-1743673
-1870096
-1994286
-2145040
-2240647
-2364382
-2486517
-2604137
-2780841
-2790634
-2711675
-2548033
-2424913
-2304294
-2208365
-2090739
-1959243
-1834863
-1714893
-1603608
-1461735
-1339281
-1227902
-1100786
-987971
-877661
-730803
-622914
-487888
-373729
-257560
-134297
-14158
0
-1637
54913
180930
306200
432847
551173
666515
801639
933311
1045063
1151642
1274110
1406283
1550006
1638278
1782437
1907585
2015497
2151595
2257731
2409247
2532623
2624095
2793523
2767848
2694441
2529481
2410822
2289807
2208966
2055502
1944935
1821497
1696267
1555752
1449294
1321545
1217878
1079927
982500
860566
729745
590764
485768
358876
239304
117535
0
1351
-493418
-620219
-739720
-883894
-1012863
-1126348
-1223053
-1372006
-1483088
-1587001
-1721210
-1854540
-1969303
-2099967
-2232330
-2361471
-2482405
-2610743
-2713868
-2858254
-2696206
-2611879
-2500646
-2376266
-2232689
-2104230
-1988840
-1888850
-1769209
-1629972
-1498850
-1378367
-1252932
-1148002
-1020868
-883239
-783241
-641199
-528142
-406985
-292068
-170665
-51698
0
875
27041
166655
289706
402466
523674
643524
780710
883000
1023706
1152828
1266606
1370896
1517582
1638842
1775823
1897247
2006660
2112634
2259576
2372772
2497892
2638744
2724349
2852285
2681364
2588591
2475084
2342417
2194113
2102377
1952098
1849058
1712662
1607644
1480745
1382362
1234468
1120378
1002964
867239
759188
627480
519573
389795
271655
149103
30586
0
0
-30242
-164476
-292178
-403213
-525905
-650398
-784186
-896400
-1040197
-1148335
-1271938
-1417507
-1514462
-1655372
-1757959
-1882145
-2004965
-2150321
-2255270
-2366448
-2485243
-2622550
-2773770
-2803356
-2710063
-2553973
-2432582
-2310516
-2230291
-2070359
-1980890
-1850709
-1731628
-1591945
-1487516
-1340676
-1235079
-1097571
-987213
-863745
-767073
-624825
-510842
-393508
-264921
-142896
-25887
0
0
31417
167897
284491
417429
544010
654873
770907
918127
1026317
1147050
1272264
1413450
1507416
